feeder_id,feeder_name,uc_name,province,district,consumers,circuit_length_km,peak_load_mw,td_loss_percent,technical_loss_percent,non_technical_loss_percent,recovery_percent,line_type,maintenance_status,lat,lon
FDR_MUL_3592,Kayan Pur - Kayan Pur Feeder 2,Kayan Pur - Kayan Pur,Punjab,Multan,929,7.63,14.28,16.92,2.78,11.84,60.46,11kV,Poor,30.10981308104079,71.41834483651026
FDR_MUL_3593,Kayan Pur - Kayan Pur Feeder 3,Kayan Pur - Kayan Pur,Punjab,Multan,3909,31.67,7.29,13.22,5.55,2.66,70.0,11kV,Fair,30.127938723843954,71.44710010034738
FDR_MUL_3594,Kayan Pur - Kayan Pur Feeder 4,Kayan Pur - Kayan Pur,Punjab,Multan,809,41.28,1.26,23.79,2.63,1.33,78.38,33kV,Good,30.105399125417453,71.43191883902328
FDR_KHU_3595,Khabeki - Khabeki Feeder 1,Khabeki - Khabeki,Punjab,Khushab,4249,35.17,4.47,5.63,6.56,7.48,79.15,33kV,Fair,32.61700258291876,72.28350239519223
FDR_KHU_3596,Khabeki - Khabeki Feeder 2,Khabeki - Khabeki,Punjab,Khushab,2826,23.11,14.41,8.73,7.67,1.08,82.86,33kV,Poor,32.62313276134038,72.28139570858184
FDR_MIA_3597,Khaglanwala - Khaglanwala Feeder 1,Khaglanwala - Khaglanwala,Punjab,Mianwali,1383,17.33,2.53,31.83,6.09,17.2,91.07,33kV,Good,32.60825402714237,71.28057316365276
FDR_MIA_3598,Khaglanwala - Khaglanwala Feeder 2,Khaglanwala - Khaglanwala,Punjab,Mianwali,3664,38.75,9.33,32.8,7.23,19.9,92.44,33kV,Good,32.61429648149308,71.29761399092139
FDR_KHU_3599,Khai Khurd - Khai Khurd Feeder 1,Khai Khurd - Khai Khurd,Punjab,Khushab,3749,45.37,6.17,19.97,2.68,10.79,88.8,33kV,Poor,31.733028644914214,72.12632772654068
FDR_KHU_3600,Khai Khurd - Khai Khurd Feeder 2,Khai Khurd - Khai Khurd,Punjab,Khushab,3170,7.54,2.08,5.14,5.38,10.19,75.11,11kV,Good,31.746036441274125,72.13810304162102
FDR_KHU_3601,Khai Khurd - Khai Khurd Feeder 3,Khai Khurd - Khai Khurd,Punjab,Khushab,2882,18.68,6.94,7.07,3.18,18.94,68.32,11kV,Fair,31.752221865994606,72.11419563434559
FDR_MUZ_3602,Khair Pur Sadat - Khair Pur Sadat Feeder 1,Khair Pur Sadat - Khair Pur Sadat,Punjab,Muzaffargarh,696,46.9,7.2,8.51,6.13,22.74,85.0,33kV,Fair,29.376742141741644,70.74742862227237
FDR_MUZ_3603,Khair Pur Sadat - Khair Pur Sadat Feeder 2,Khair Pur Sadat - Khair Pur Sadat,Punjab,Muzaffargarh,2087,35.09,2.28,30.23,6.4,21.48,79.84,33kV,Poor,29.36198722063052,70.77046952104726
FDR_MUZ_3604,Khair Pur Sadat - Khair Pur Sadat Feeder 3,Khair Pur Sadat - Khair Pur Sadat,Punjab,Muzaffargarh,528,48.16,11.36,32.74,4.53,23.75,96.3,11kV,Good,29.39509087519918,70.75158505257421
FDR_LAY_3605,Khairawala - Khairawala Feeder 1,Khairawala - Khairawala,Punjab,Layyah,2376,34.25,13.5,17.6,6.03,2.07,96.02,11kV,Fair,30.791916196798713,71.63961077213716
FDR_LAY_3606,Khairawala - Khairawala Feeder 2,Khairawala - Khairawala,Punjab,Layyah,831,13.09,2.0,30.97,3.15,1.62,62.3,33kV,Fair,30.795933908382793,71.61828268630848
FDR_LAY_3607,Khairawala - Khairawala Feeder 1,Khairawala - Khairawala,Punjab,Layyah,3579,23.35,11.28,11.39,5.7,11.32,80.45,33kV,Good,31.17028437911083,71.47909286908308
FDR_LAY_3608,Khairawala - Khairawala Feeder 2,Khairawala - Khairawala,Punjab,Layyah,2800,8.51,14.3,26.22,3.79,15.47,71.99,11kV,Poor,31.147153769266666,71.49121633772775
FDR_LAY_3609,Khairawala - Khairawala Feeder 3,Khairawala - Khairawala,Punjab,Layyah,564,35.09,10.13,11.39,6.56,23.13,75.74,33kV,Fair,31.151882753973187,71.51569668874814
FDR_DER_3610,Khakhi - Khakhi Feeder 1,Khakhi - Khakhi,Punjab,Dera Ghazi Khan,2400,31.32,9.34,9.48,5.6,12.28,72.73,33kV,Fair,30.06659872271904,70.73355956003846
FDR_DER_3611,Khakhi - Khakhi Feeder 2,Khakhi - Khakhi,Punjab,Dera Ghazi Khan,655,31.62,5.29,12.54,7.61,13.24,90.94,11kV,Poor,30.08902380115701,70.73852088248114
FDR_DER_3612,Khakhi - Khakhi Feeder 3,Khakhi - Khakhi,Punjab,Dera Ghazi Khan,1890,36.25,14.56,26.01,3.53,7.34,61.97,33kV,Good,30.093920822120573,70.7200315011066
FDR_DER_3613,Khakhi - Khakhi Feeder 4,Khakhi - Khakhi,Punjab,Dera Ghazi Khan,3358,46.56,11.83,24.68,7.2,3.35,80.65,33kV,Fair,30.06663736711399,70.7189936754512
FDR_MUL_3614,Khan Bela - Khan Bela Feeder 1,Khan Bela - Khan Bela,Punjab,Multan,3155,33.67,11.18,24.62,6.0,4.75,76.78,11kV,Fair,29.558307943349995,71.07639147352552
FDR_MUL_3615,Khan Bela - Khan Bela Feeder 2,Khan Bela - Khan Bela,Punjab,Multan,4696,38.96,6.38,24.2,7.47,12.86,97.2,33kV,Fair,29.529001919779322,71.07046171629624
FDR_MUL_3616,Khan Bela - Khan Bela Feeder 3,Khan Bela - Khan Bela,Punjab,Multan,2557,6.5,6.36,22.44,7.79,26.45,93.0,33kV,Good,29.547979415743445,71.05198141931868
FDR_RAH_3617,Khan Bela - Khan Bela Feeder 1,Khan Bela - Khan Bela,Punjab,Rahim Yar Khan,691,28.64,9.45,31.86,5.72,13.91,74.34,33kV,Poor,29.013255183395707,70.77860703931353
FDR_RAH_3618,Khan Bela - Khan Bela Feeder 2,Khan Bela - Khan Bela,Punjab,Rahim Yar Khan,1914,13.41,11.08,34.3,2.61,24.43,68.3,33kV,Good,29.00980502653111,70.7736822666636
FDR_MUL_3619,Khan Pur Maral - Khan Pur Maral Feeder 1,Khan Pur Maral - Khan Pur Maral,Punjab,Multan,4250,14.0,1.57,11.41,5.08,10.47,86.5,33kV,Fair,30.054265807465708,71.65877672851562
FDR_MUL_3620,Khan Pur Maral - Khan Pur Maral Feeder 2,Khan Pur Maral - Khan Pur Maral,Punjab,Multan,3803,49.75,8.86,34.5,4.85,23.63,75.5,33kV,Poor,30.056885493158774,71.65659611181408
FDR_BAH_3621,Khanga Sharif - Khanga Sharif Feeder 1,Khanga Sharif - Khanga Sharif,Punjab,Bahawalpur,3945,7.9,8.32,26.96,5.92,4.05,75.0,33kV,Fair,29.319036816747843,71.52877368206461
FDR_BAH_3622,Khanga Sharif - Khanga Sharif Feeder 2,Khanga Sharif - Khanga Sharif,Punjab,Bahawalpur,4012,18.84,7.22,11.2,4.26,23.02,71.38,11kV,Poor,29.305843524518203,71.56374778525081
FDR_MUZ_3623,Khangarh Doma - Khangarh Doma Feeder 1,Khangarh Doma - Khangarh Doma,Punjab,Muzaffargarh,4486,9.7,9.98,26.28,2.14,17.89,96.34,33kV,Good,29.161377032308142,70.62485883437577
FDR_MUZ_3624,Khangarh Doma - Khangarh Doma Feeder 2,Khangarh Doma - Khangarh Doma,Punjab,Muzaffargarh,1326,39.69,12.93,16.87,6.14,3.35,83.96,11kV,Poor,29.198369739023434,70.64615771990896
FDR_MUZ_3625,Khangarh Doma - Khangarh Doma Feeder 3,Khangarh Doma - Khangarh Doma,Punjab,Muzaffargarh,1980,43.37,13.05,34.27,4.83,1.67,81.49,33kV,Good,29.17198570877899,70.64257135851771
FDR_MUZ_3626,Khangarh Doma - Khangarh Doma Feeder 4,Khangarh Doma - Khangarh Doma,Punjab,Muzaffargarh,1570,47.99,1.56,18.72,5.72,5.21,81.46,11kV,Fair,29.189709800566472,70.62993076366797
FDR_MUZ_3627,Khangarh - Khangarh Feeder 1,Khangarh - Khangarh,Punjab,Muzaffargarh,2998,37.73,4.43,30.33,3.73,2.27,89.56,33kV,Poor,29.956307811934256,71.12800618035885
FDR_MUZ_3628,Khangarh - Khangarh Feeder 2,Khangarh - Khangarh,Punjab,Muzaffargarh,1049,14.43,13.74,31.18,6.04,6.21,66.35,33kV,Poor,29.956611711052393,71.13005029074468
FDR_MUZ_3629,Khangarh - Khangarh Feeder 3,Khangarh - Khangarh,Punjab,Muzaffargarh,3875,17.03,6.84,14.41,7.69,22.89,62.17,33kV,Poor,29.95319522150314,71.14244077359483
FDR_MUZ_3630,Khangarh - Khangarh Feeder 4,Khangarh - Khangarh,Punjab,Muzaffargarh,3104,39.55,9.12,17.04,3.39,8.25,91.61,11kV,Good,29.96252992326281,71.12244082479312
FDR_MUZ_3631,Khanpur Shumali - Khanpur Shumali Feeder 1,Khanpur Shumali - Khanpur Shumali,Punjab,Muzaffargarh,3371,24.13,9.71,15.1,2.99,11.26,87.59,11kV,Fair,30.164016263032774,71.21801920855542
FDR_MUZ_3632,Khanpur Shumali - Khanpur Shumali Feeder 2,Khanpur Shumali - Khanpur Shumali,Punjab,Muzaffargarh,4421,34.57,7.22,23.52,5.83,12.61,86.64,11kV,Poor,30.16520154987236,71.23034342458952
FDR_MUZ_3633,Khanpur Shumali - Khanpur Shumali Feeder 3,Khanpur Shumali - Khanpur Shumali,Punjab,Muzaffargarh,1171,30.42,6.41,28.66,2.95,15.83,64.2,11kV,Poor,30.14998779595002,71.24122591558769
FDR_BHA_3634,Khansar - Khansar Feeder 1,Khansar - Khansar,Punjab,Bhakkar,1944,32.99,1.83,28.55,3.33,3.28,74.0,11kV,Good,31.457789342075383,71.30836945765152
FDR_BHA_3635,Khansar - Khansar Feeder 2,Khansar - Khansar,Punjab,Bhakkar,2542,29.49,9.49,9.27,4.16,16.04,95.58,11kV,Fair,31.454454595642368,71.31166937677182
FDR_BHA_3636,Khansar - Khansar Feeder 1,Khansar - Khansar,Punjab,Bhakkar,3000,15.03,10.12,21.98,6.59,14.6,95.31,33kV,Good,31.619685291941188,71.3728688614166
FDR_BHA_3637,Khansar - Khansar Feeder 2,Khansar - Khansar,Punjab,Bhakkar,2740,11.59,11.55,23.16,6.14,15.33,92.63,11kV,Good,31.637299403904844,71.3507872383765
FDR_BHA_3638,Khansar - Khansar Feeder 3,Khansar - Khansar,Punjab,Bhakkar,4889,45.5,6.73,3.44,6.29,21.74,94.19,11kV,Good,31.612726960918785,71.34521419746338
FDR_BHA_3639,Khansar - Khansar Feeder 4,Khansar - Khansar,Punjab,Bhakkar,1552,33.96,14.21,20.39,5.32,6.81,69.84,11kV,Poor,31.624954768926784,71.36956938918414
FDR_BAH_3640,Khanu Wali - Khanu Wali Feeder 1,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,3891,19.13,5.07,28.67,6.76,14.78,64.41,11kV,Fair,29.417234019718993,71.60930319354702
FDR_BAH_3641,Khanu Wali - Khanu Wali Feeder 2,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,3464,11.18,9.46,24.67,4.34,9.57,94.79,33kV,Fair,29.429693121041737,71.63729185789849
FDR_BAH_3642,Khanu Wali - Khanu Wali Feeder 3,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,3535,41.98,13.89,7.32,5.15,6.77,62.3,11kV,Good,29.420417476806243,71.61837083449375
FDR_BAH_3643,Khanu Wali - Khanu Wali Feeder 4,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,2220,32.91,10.1,27.96,4.69,25.04,65.02,33kV,Fair,29.41755070372701,71.60504901377381
FDR_BAH_3644,Khanu Wali - Khanu Wali Feeder 1,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,4502,17.59,10.72,9.07,4.24,11.26,83.33,33kV,Fair,29.50205646236055,71.75868439526015
FDR_BAH_3645,Khanu Wali - Khanu Wali Feeder 2,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,3873,18.98,11.25,6.81,2.59,24.12,68.95,33kV,Fair,29.510964087356726,71.74658351090473
FDR_BAH_3646,Khanu Wali - Khanu Wali Feeder 3,Khanu Wali - Khanu Wali,Punjab,Bahawalpur,682,49.12,6.76,26.2,6.53,3.27,77.25,11kV,Good,29.49689360348707,71.73510384188491
FDR_KHU_3647,Khatwan - Khatwan Feeder 1,Khatwan - Khatwan,Punjab,Khushab,4527,7.51,13.53,3.94,3.97,11.02,97.63,11kV,Good,31.74087899914878,71.98062193781087
FDR_KHU_3648,Khatwan - Khatwan Feeder 2,Khatwan - Khatwan,Punjab,Khushab,4771,18.52,8.73,4.27,2.58,17.33,96.14,33kV,Fair,31.74161009593498,71.98577967777662
FDR_KHU_3649,Khatwan - Khatwan Feeder 3,Khatwan - Khatwan,Punjab,Khushab,833,36.62,11.79,7.81,2.52,8.91,68.39,11kV,Good,31.750526442653225,71.98797463774609
FDR_MUL_3650,Khokhar - Khokhar Feeder 1,Khokhar - Khokhar,Punjab,Multan,1217,39.7,5.97,5.2,4.64,7.35,67.95,11kV,Fair,30.044597095919812,71.3289611392918
FDR_MUL_3651,Khokhar - Khokhar Feeder 2,Khokhar - Khokhar,Punjab,Multan,594,45.35,3.67,11.18,5.82,20.61,77.38,11kV,Fair,30.047684202176296,71.3606752281928
FDR_MIA_3652,Khola - Khola Feeder 1,Khola - Khola,Punjab,Mianwali,2979,32.52,12.33,8.28,2.4,19.71,62.06,11kV,Good,32.393453376303846,71.41237652843536
FDR_MIA_3653,Khola - Khola Feeder 2,Khola - Khola,Punjab,Mianwali,3586,26.31,12.81,8.81,6.4,18.1,95.91,33kV,Poor,32.400293012420214,71.42084190539315
FDR_MIA_3654,Khola - Khola Feeder 3,Khola - Khola,Punjab,Mianwali,4315,46.72,7.2,18.6,3.3,19.84,72.19,11kV,Fair,32.40238688470957,71.41140243053552
FDR_MIA_3655,Khola - Khola Feeder 4,Khola - Khola,Punjab,Mianwali,1208,34.88,13.43,21.58,7.53,6.16,76.93,11kV,Poor,32.368028963048346,71.41084400247577
FDR_KHU_3656,Khura - Khura Feeder 1,Khura - Khura,Punjab,Khushab,1930,27.29,2.19,17.33,5.99,15.67,65.44,11kV,Fair,32.526847476498396,72.24449705957572
FDR_KHU_3657,Khura - Khura Feeder 2,Khura - Khura,Punjab,Khushab,2127,14.51,8.39,26.25,5.15,2.08,94.56,11kV,Poor,32.509800635187666,72.25308102259024
FDR_KHU_3658,Khura - Khura Feeder 3,Khura - Khura,Punjab,Khushab,1136,21.03,6.74,32.23,2.49,17.05,61.55,33kV,Poor,32.53915437222254,72.25257343968502
FDR_BHA_3659,Kohawar Kalan - Kohawar Kalan Feeder 1,Kohawar Kalan - Kohawar Kalan,Punjab,Bhakkar,1212,24.57,13.99,8.14,6.79,24.24,75.83,11kV,Poor,31.749050350558473,71.16780093064885
FDR_BHA_3660,Kohawar Kalan - Kohawar Kalan Feeder 2,Kohawar Kalan - Kohawar Kalan,Punjab,Bhakkar,3917,22.17,4.06,4.43,6.51,19.84,89.01,33kV,Fair,31.73807922876438,71.15253459322231
FDR_BHA_3661,Kohawar Kalan - Kohawar Kalan Feeder 3,Kohawar Kalan - Kohawar Kalan,Punjab,Bhakkar,1651,11.7,13.15,18.77,5.4,24.51,77.58,33kV,Good,31.752102449033178,71.13928083823232
FDR_MUZ_3662,Kot Addu 01 - Kot Addu 01 Feeder 1,Kot Addu 01 - Kot Addu 01,Punjab,Muzaffargarh,3330,34.45,11.7,7.94,4.74,20.2,79.72,33kV,Fair,30.471038473713413,70.95384540918839
FDR_MUZ_3663,Kot Addu 01 - Kot Addu 01 Feeder 2,Kot Addu 01 - Kot Addu 01,Punjab,Muzaffargarh,3678,42.75,10.99,23.86,2.64,16.85,82.22,11kV,Good,30.455201997843133,70.95301392326316
FDR_MUZ_3664,Kot Addu 01 - Kot Addu 01 Feeder 3,Kot Addu 01 - Kot Addu 01,Punjab,Muzaffargarh,3042,33.45,5.24,9.94,7.28,13.9,61.84,11kV,Good,30.455873657202567,70.94839082670187
FDR_JHA_3665,Kot Bahadar Shah - Kot Bahadar Shah Feeder 1,Kot Bahadar Shah - Kot Bahadar Shah,Punjab,Jhang,2040,29.12,13.28,25.1,5.83,17.96,69.03,11kV,Fair,30.977509402626733,72.00586351853975
FDR_JHA_3666,Kot Bahadar Shah - Kot Bahadar Shah Feeder 2,Kot Bahadar Shah - Kot Bahadar Shah,Punjab,Jhang,2872,39.35,13.83,30.73,4.27,5.2,94.8,11kV,Poor,30.966298825352432,72.00408782233811
FDR_JHA_3667,Kot Bahadar Shah - Kot Bahadar Shah Feeder 3,Kot Bahadar Shah - Kot Bahadar Shah,Punjab,Jhang,3288,11.89,14.14,33.83,2.3,25.22,79.34,33kV,Good,30.953102427830395,71.9815121439927
FDR_JHA_3668,Kot Bahadar Shah - Kot Bahadar Shah Feeder 4,Kot Bahadar Shah - Kot Bahadar Shah,Punjab,Jhang,810,24.75,10.82,28.62,4.07,1.89,82.35,11kV,Fair,30.967777990207964,72.00615905444201
FDR_MIA_3669,Kot Chanda - Kot Chanda Feeder 1,Kot Chanda - Kot Chanda,Punjab,Mianwali,4520,27.86,10.47,6.77,6.91,19.91,92.9,11kV,Poor,32.90537553377937,71.46672656297488
FDR_MIA_3670,Kot Chanda - Kot Chanda Feeder 2,Kot Chanda - Kot Chanda,Punjab,Mianwali,2884,5.71,7.16,15.9,3.08,19.83,96.46,33kV,Fair,32.87827199978394,71.45985976725126
FDR_MIA_3671,Kot Chanda - Kot Chanda Feeder 3,Kot Chanda - Kot Chanda,Punjab,Mianwali,2464,31.41,5.76,13.47,7.57,13.53,85.49,33kV,Poor,32.90236993065603,71.49047105155756
FDR_DER_3672,Kot Chhutta - Kot Chhutta Feeder 1,Kot Chhutta - Kot Chhutta,Punjab,Dera Ghazi Khan,1376,43.18,14.44,23.79,5.32,23.58,78.57,33kV,Poor,29.99214410422181,70.61644970395447
FDR_DER_3673,Kot Chhutta - Kot Chhutta Feeder 2,Kot Chhutta - Kot Chhutta,Punjab,Dera Ghazi Khan,841,14.74,2.95,17.48,6.08,19.84,60.46,33kV,Good,29.97163485753119,70.62532964827852
FDR_DER_3674,Kot Haibat - Kot Haibat Feeder 1,Kot Haibat - Kot Haibat,Punjab,Dera Ghazi Khan,1904,37.04,6.19,23.73,7.84,26.22,89.09,11kV,Poor,30.12676880067142,70.65953153677131
FDR_DER_3675,Kot Haibat - Kot Haibat Feeder 2,Kot Haibat - Kot Haibat,Punjab,Dera Ghazi Khan,1413,11.74,10.41,12.32,6.74,21.24,92.93,11kV,Poor,30.123675435945444,70.67499794769456
FDR_DER_3676,Kot Haibat - Kot Haibat Feeder 3,Kot Haibat - Kot Haibat,Punjab,Dera Ghazi Khan,4037,13.15,5.02,27.63,5.77,21.2,84.85,11kV,Fair,30.149085250633448,70.65789071899025
FDR_JHA_3677,Kot Lakhnana - Kot Lakhnana Feeder 1,Kot Lakhnana - Kot Lakhnana,Punjab,Jhang,1966,44.71,13.48,12.76,2.52,13.42,81.9,11kV,Poor,31.222612998219486,72.44559580161751
FDR_JHA_3678,Kot Lakhnana - Kot Lakhnana Feeder 2,Kot Lakhnana - Kot Lakhnana,Punjab,Jhang,920,13.77,13.78,11.16,5.43,3.29,78.74,33kV,Poor,31.223284398527454,72.41035880059925
FDR_JHA_3679,Kot Mapal - Kot Mapal Feeder 1,Kot Mapal - Kot Mapal,Punjab,Jhang,1292,40.28,8.36,10.57,7.1,7.01,88.75,33kV,Fair,30.94737762024691,72.06149800146665
FDR_JHA_3680,Kot Mapal - Kot Mapal Feeder 2,Kot Mapal - Kot Mapal,Punjab,Jhang,1403,6.3,8.42,3.38,3.03,9.26,90.65,11kV,Fair,30.94690015854753,72.0637852698293
FDR_JHA_3681,Kot Mapal - Kot Mapal Feeder 3,Kot Mapal - Kot Mapal,Punjab,Jhang,4996,46.0,6.69,26.83,5.24,25.09,67.33,33kV,Poor,30.94318623469168,72.03664506265962
FDR_JHA_3682,Kot Mapal - Kot Mapal Feeder 4,Kot Mapal - Kot Mapal,Punjab,Jhang,3360,12.91,9.75,33.46,7.12,5.34,72.46,11kV,Poor,30.956498081494424,72.0528243004217
FDR_RAH_3683,Kot Mehndi Shah - Kot Mehndi Shah Feeder 1,Kot Mehndi Shah - Kot Mehndi Shah,Punjab,Rahim Yar Khan,1773,41.64,12.2,4.97,3.33,5.36,84.01,11kV,Poor,28.51901550913766,70.26268041743695
FDR_RAH_3684,Kot Mehndi Shah - Kot Mehndi Shah Feeder 2,Kot Mehndi Shah - Kot Mehndi Shah,Punjab,Rahim Yar Khan,1482,18.99,6.44,3.98,5.09,1.29,91.62,11kV,Poor,28.52357953004941,70.26184836988074
FDR_RAJ_3685,Kot Mithan - Kot Mithan Feeder 1,Kot Mithan - Kot Mithan,Punjab,Rajanpur,856,46.59,9.92,16.59,6.28,6.84,70.87,33kV,Fair,28.93105417733352,70.40404308939635
FDR_RAJ_3686,Kot Mithan - Kot Mithan Feeder 2,Kot Mithan - Kot Mithan,Punjab,Rajanpur,3844,19.35,4.39,19.77,4.14,2.91,81.72,33kV,Fair,28.958038347744395,70.42019606072822
FDR_RAJ_3687,Kot Mithan - Kot Mithan Feeder 3,Kot Mithan - Kot Mithan,Punjab,Rajanpur,4521,8.87,4.02,5.0,2.61,17.77,79.7,33kV,Good,28.96363062435534,70.40721322069706
FDR_RAJ_3688,Kot Mithan - Kot Mithan Feeder 4,Kot Mithan - Kot Mithan,Punjab,Rajanpur,3271,36.68,7.73,19.88,6.78,21.21,95.98,33kV,Good,28.953231064055114,70.40878218925823
FDR_RAJ_3689,Kot Mithan - Kot Mithan Feeder 1,Kot Mithan - Kot Mithan,Punjab,Rajanpur,2805,31.21,9.04,33.85,5.36,3.47,65.8,33kV,Fair,28.98082953838997,70.40135099122776
FDR_RAJ_3690,Kot Mithan - Kot Mithan Feeder 2,Kot Mithan - Kot Mithan,Punjab,Rajanpur,3946,29.52,6.48,28.55,4.7,5.54,68.99,11kV,Good,28.99816069619759,70.38661155658679
FDR_RAJ_3691,Kot Mithan - Kot Mithan Feeder 3,Kot Mithan - Kot Mithan,Punjab,Rajanpur,1184,36.06,6.75,6.17,2.44,10.39,90.36,11kV,Good,28.992098335256287,70.38205219152054
FDR_DER_3692,Kot Mubarak - Kot Mubarak Feeder 1,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,2674,19.15,5.27,31.46,2.72,7.65,73.39,11kV,Good,30.258011007548482,70.64606193659252
FDR_DER_3693,Kot Mubarak - Kot Mubarak Feeder 2,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,1641,46.23,9.68,26.69,3.19,10.99,61.32,11kV,Fair,30.276914665536317,70.63550722248695
FDR_DER_3694,Kot Mubarak - Kot Mubarak Feeder 3,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,3386,42.41,6.26,30.49,7.56,19.29,75.27,11kV,Good,30.2830329599438,70.63896826535958
FDR_DER_3695,Kot Mubarak - Kot Mubarak Feeder 4,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,3337,37.25,4.95,16.0,5.09,26.29,72.01,33kV,Fair,30.26569089652032,70.66081428468473
FDR_DER_3696,Kot Mubarak - Kot Mubarak Feeder 1,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,4535,18.02,2.85,16.37,7.39,7.25,90.85,33kV,Fair,30.305796437324243,70.74329264785565
FDR_DER_3697,Kot Mubarak - Kot Mubarak Feeder 2,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,3499,6.67,3.26,16.06,2.15,5.22,79.14,33kV,Fair,30.296589375026667,70.73968709582353
FDR_DER_3698,Kot Mubarak - Kot Mubarak Feeder 3,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,3001,28.6,2.26,33.12,5.77,19.49,61.37,11kV,Fair,30.299406935978485,70.72568703215221
FDR_DER_3699,Kot Mubarak - Kot Mubarak Feeder 4,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,884,9.96,13.88,32.29,4.0,8.47,89.37,33kV,Poor,30.3215353137503,70.70619170314045
FDR_DER_3700,Kot Mubarak - Kot Mubarak Feeder 1,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,1626,19.7,1.79,21.68,2.55,9.12,72.12,11kV,Poor,30.34544811844422,70.73051194232637
FDR_DER_3701,Kot Mubarak - Kot Mubarak Feeder 2,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,1754,49.54,10.44,32.83,6.61,26.68,93.85,33kV,Good,30.345511160775107,70.7158871100325
FDR_DER_3702,Kot Mubarak - Kot Mubarak Feeder 3,Kot Mubarak - Kot Mubarak,Punjab,Dera Ghazi Khan,1565,44.97,14.33,12.42,3.07,7.04,72.03,11kV,Good,30.37773605679056,70.71578876921855
FDR_JHA_3703,Kot Murad - Kot Murad Feeder 1,Kot Murad - Kot Murad,Punjab,Jhang,812,40.97,3.47,25.95,2.42,23.61,89.66,33kV,Fair,31.079400370490124,72.09146787160081
FDR_JHA_3704,Kot Murad - Kot Murad Feeder 2,Kot Murad - Kot Murad,Punjab,Jhang,946,6.62,3.49,11.24,7.76,1.2,65.14,33kV,Good,31.076080671725663,72.05973810684348
FDR_DER_3705,Kot Qaisarani - Kot Qaisarani Feeder 1,Kot Qaisarani - Kot Qaisarani,Punjab,Dera Ghazi Khan,1136,5.85,1.47,4.35,6.66,5.51,61.69,33kV,Good,31.033975292488332,70.51911239838114
FDR_DER_3706,Kot Qaisarani - Kot Qaisarani Feeder 2,Kot Qaisarani - Kot Qaisarani,Punjab,Dera Ghazi Khan,2083,14.21,11.59,29.49,4.74,2.48,72.12,11kV,Fair,31.01994848276135,70.52681622558762
FDR_JHA_3707,Kot Sai Singh - Kot Sai Singh Feeder 1,Kot Sai Singh - Kot Sai Singh,Punjab,Jhang,2930,28.12,12.8,21.25,7.41,4.54,87.58,33kV,Good,31.269637548766905,72.38512567066998
FDR_JHA_3708,Kot Sai Singh - Kot Sai Singh Feeder 2,Kot Sai Singh - Kot Sai Singh,Punjab,Jhang,4172,7.17,6.85,27.92,6.54,11.45,77.44,33kV,Good,31.266506308954803,72.38328290536309
FDR_JHA_3709,Kot Sai Singh - Kot Sai Singh Feeder 3,Kot Sai Singh - Kot Sai Singh,Punjab,Jhang,4378,49.88,4.98,12.69,7.46,12.85,66.13,33kV,Good,31.2822277832666,72.40259520196354
FDR_JHA_3710,Kot Sai Singh - Kot Sai Singh Feeder 4,Kot Sai Singh - Kot Sai Singh,Punjab,Jhang,2728,22.74,1.57,32.65,6.22,16.49,96.84,33kV,Good,31.270324451900173,72.38867086525511
FDR_RAH_3711,Kot Sanjar Khan - Kot Sanjar Khan Feeder 1,Kot Sanjar Khan - Kot Sanjar Khan,Punjab,Rahim Yar Khan,3707,10.52,12.69,33.08,3.49,3.75,85.82,11kV,Good,28.28004999555585,69.9186480585238
FDR_RAH_3712,Kot Sanjar Khan - Kot Sanjar Khan Feeder 2,Kot Sanjar Khan - Kot Sanjar Khan,Punjab,Rahim Yar Khan,1315,28.55,5.98,24.93,4.1,11.5,85.33,11kV,Poor,28.277766420161,69.92053905654974
FDR_RAH_3713,Kot Sanjar Khan - Kot Sanjar Khan Feeder 3,Kot Sanjar Khan - Kot Sanjar Khan,Punjab,Rahim Yar Khan,2893,29.53,8.01,24.64,2.41,5.18,84.89,11kV,Poor,28.2750786912782,69.90059589030894
FDR_RAH_3714,Kot Sanjar Khan - Kot Sanjar Khan Feeder 4,Kot Sanjar Khan - Kot Sanjar Khan,Punjab,Rahim Yar Khan,2356,19.16,1.08,28.24,7.72,26.06,69.19,11kV,Poor,28.28317814426961,69.93772080395757
